year,series_id,label,value,unit,frequency,geography,industry_code,industry_name,measure,source_id
2019,iip_shipments_1114010000,清涼飲料・出荷,104.8,index_2020_100,calendar_year,Japan,1114010000,清涼飲料,shipments,industry-iip-annual-20260914
2020,iip_shipments_1114010000,清涼飲料・出荷,100.0,index_2020_100,calendar_year,Japan,1114010000,清涼飲料,shipments,industry-iip-annual-20260914
2021,iip_shipments_1114010000,清涼飲料・出荷,98.5,index_2020_100,calendar_year,Japan,1114010000,清涼飲料,shipments,industry-iip-annual-20260914
2022,iip_shipments_1114010000,清涼飲料・出荷,97.4,index_2020_100,calendar_year,Japan,1114010000,清涼飲料,shipments,industry-iip-annual-20260914
2023,iip_shipments_1114010000,清涼飲料・出荷,95.2,index_2020_100,calendar_year,Japan,1114010000,清涼飲料,shipments,industry-iip-annual-20260914
2024,iip_shipments_1114010000,清涼飲料・出荷,95.1,index_2020_100,calendar_year,Japan,1114010000,清涼飲料,shipments,industry-iip-annual-20260914
2025,iip_shipments_1114010000,清涼飲料・出荷,95.3,index_2020_100,calendar_year,Japan,1114010000,清涼飲料,shipments,industry-iip-annual-20260914
2018,iip_shipments_1114011000,酒類・出荷,101.7,index_2020_100,calendar_year,Japan,1114011000,酒類,shipments,industry-iip-annual-20260914
2019,iip_shipments_1114011000,酒類・出荷,105.2,index_2020_100,calendar_year,Japan,1114011000,酒類,shipments,industry-iip-annual-20260914
2020,iip_shipments_1114011000,酒類・出荷,100.0,index_2020_100,calendar_year,Japan,1114011000,酒類,shipments,industry-iip-annual-20260914
2021,iip_shipments_1114011000,酒類・出荷,98.1,index_2020_100,calendar_year,Japan,1114011000,酒類,shipments,industry-iip-annual-20260914
2022,iip_shipments_1114011000,酒類・出荷,99.2,index_2020_100,calendar_year,Japan,1114011000,酒類,shipments,industry-iip-annual-20260914
2023,iip_shipments_1114011000,酒類・出荷,100.2,index_2020_100,calendar_year,Japan,1114011000,酒類,shipments,industry-iip-annual-20260914
2024,iip_shipments_1114011000,酒類・出荷,102.2,index_2020_100,calendar_year,Japan,1114011000,酒類,shipments,industry-iip-annual-20260914
2025,iip_shipments_1114011000,酒類・出荷,101.4,index_2020_100,calendar_year,Japan,1114011000,酒類,shipments,industry-iip-annual-20260914
2018,iip_shipments_1115000000,その他工業・出荷,115.8,index_2020_100,calendar_year,Japan,1115000000,その他工業,shipments,industry-iip-annual-20260914
2019,iip_shipments_1115000000,その他工業・出荷,113.8,index_2020_100,calendar_year,Japan,1115000000,その他工業,shipments,industry-iip-annual-20260914
2020,iip_shipments_1115000000,その他工業・出荷,100.0,index_2020_100,calendar_year,Japan,1115000000,その他工業,shipments,industry-iip-annual-20260914
2021,iip_shipments_1115000000,その他工業・出荷,104.3,index_2020_100,calendar_year,Japan,1115000000,その他工業,shipments,industry-iip-annual-20260914
2022,iip_shipments_1115000000,その他工業・出荷,103.2,index_2020_100,calendar_year,Japan,1115000000,その他工業,shipments,industry-iip-annual-20260914
2023,iip_shipments_1115000000,その他工業・出荷,98.2,index_2020_100,calendar_year,Japan,1115000000,その他工業,shipments,industry-iip-annual-20260914
2024,iip_shipments_1115000000,その他工業・出荷,93.9,index_2020_100,calendar_year,Japan,1115000000,その他工業,shipments,industry-iip-annual-20260914
2025,iip_shipments_1115000000,その他工業・出荷,93.4,index_2020_100,calendar_year,Japan,1115000000,その他工業,shipments,industry-iip-annual-20260914
2018,iip_shipments_1115100000,繊維工業・出荷,116.0,index_2020_100,calendar_year,Japan,1115100000,繊維工業,shipments,industry-iip-annual-20260914
2019,iip_shipments_1115100000,繊維工業・出荷,111.9,index_2020_100,calendar_year,Japan,1115100000,繊維工業,shipments,industry-iip-annual-20260914
2020,iip_shipments_1115100000,繊維工業・出荷,100.0,index_2020_100,calendar_year,Japan,1115100000,繊維工業,shipments,industry-iip-annual-20260914
2021,iip_shipments_1115100000,繊維工業・出荷,99.8,index_2020_100,calendar_year,Japan,1115100000,繊維工業,shipments,industry-iip-annual-20260914
2022,iip_shipments_1115100000,繊維工業・出荷,100.6,index_2020_100,calendar_year,Japan,1115100000,繊維工業,shipments,industry-iip-annual-20260914
2023,iip_shipments_1115100000,繊維工業・出荷,93.7,index_2020_100,calendar_year,Japan,1115100000,繊維工業,shipments,industry-iip-annual-20260914
2024,iip_shipments_1115100000,繊維工業・出荷,92.6,index_2020_100,calendar_year,Japan,1115100000,繊維工業,shipments,industry-iip-annual-20260914
2025,iip_shipments_1115100000,繊維工業・出荷,90.8,index_2020_100,calendar_year,Japan,1115100000,繊維工業,shipments,industry-iip-annual-20260914
2018,iip_shipments_1115101000,繊維・出荷,120.6,index_2020_100,calendar_year,Japan,1115101000,繊維,shipments,industry-iip-annual-20260914
2019,iip_shipments_1115101000,繊維・出荷,115.9,index_2020_100,calendar_year,Japan,1115101000,繊維,shipments,industry-iip-annual-20260914
2020,iip_shipments_1115101000,繊維・出荷,100.0,index_2020_100,calendar_year,Japan,1115101000,繊維,shipments,industry-iip-annual-20260914
2021,iip_shipments_1115101000,繊維・出荷,106.7,index_2020_100,calendar_year,Japan,1115101000,繊維,shipments,industry-iip-annual-20260914
2022,iip_shipments_1115101000,繊維・出荷,109.1,index_2020_100,calendar_year,Japan,1115101000,繊維,shipments,industry-iip-annual-20260914
2023,iip_shipments_1115101000,繊維・出荷,95.0,index_2020_100,calendar_year,Japan,1115101000,繊維,shipments,industry-iip-annual-20260914
2024,iip_shipments_1115101000,繊維・出荷,94.4,index_2020_100,calendar_year,Japan,1115101000,繊維,shipments,industry-iip-annual-20260914
2025,iip_shipments_1115101000,繊維・出荷,91.4,index_2020_100,calendar_year,Japan,1115101000,繊維,shipments,industry-iip-annual-20260914
2018,iip_shipments_1115102000,織物・出荷,116.7,index_2020_100,calendar_year,Japan,1115102000,織物,shipments,industry-iip-annual-20260914
2019,iip_shipments_1115102000,織物・出荷,118.2,index_2020_100,calendar_year,Japan,1115102000,織物,shipments,industry-iip-annual-20260914
2020,iip_shipments_1115102000,織物・出荷,100.0,index_2020_100,calendar_year,Japan,1115102000,織物,shipments,industry-iip-annual-20260914
2021,iip_shipments_1115102000,織物・出荷,103.4,index_2020_100,calendar_year,Japan,1115102000,織物,shipments,industry-iip-annual-20260914
2022,iip_shipments_1115102000,織物・出荷,102.3,index_2020_100,calendar_year,Japan,1115102000,織物,shipments,industry-iip-annual-20260914
2023,iip_shipments_1115102000,織物・出荷,97.4,index_2020_100,calendar_year,Japan,1115102000,織物,shipments,industry-iip-annual-20260914
2024,iip_shipments_1115102000,織物・出荷,99.2,index_2020_100,calendar_year,Japan,1115102000,織物,shipments,industry-iip-annual-20260914
2025,iip_shipments_1115102000,織物・出荷,102.9,index_2020_100,calendar_year,Japan,1115102000,織物,shipments,industry-iip-annual-20260914
2018,iip_shipments_1115103000,染色整理・出荷,117.3,index_2020_100,calendar_year,Japan,1115103000,染色整理,shipments,industry-iip-annual-20260914
2019,iip_shipments_1115103000,染色整理・出荷,114.7,index_2020_100,calendar_year,Japan,1115103000,染色整理,shipments,industry-iip-annual-20260914
2020,iip_shipments_1115103000,染色整理・出荷,100.0,index_2020_100,calendar_year,Japan,1115103000,染色整理,shipments,industry-iip-annual-20260914
2021,iip_shipments_1115103000,染色整理・出荷,102.0,index_2020_100,calendar_year,Japan,1115103000,染色整理,shipments,industry-iip-annual-20260914
2022,iip_shipments_1115103000,染色整理・出荷,101.7,index_2020_100,calendar_year,Japan,1115103000,染色整理,shipments,industry-iip-annual-20260914
2023,iip_shipments_1115103000,染色整理・出荷,101.3,index_2020_100,calendar_year,Japan,1115103000,染色整理,shipments,industry-iip-annual-20260914
2024,iip_shipments_1115103000,染色整理・出荷,95.6,index_2020_100,calendar_year,Japan,1115103000,染色整理,shipments,industry-iip-annual-20260914
2025,iip_shipments_1115103000,染色整理・出荷,93.0,index_2020_100,calendar_year,Japan,1115103000,染色整理,shipments,industry-iip-annual-20260914
2018,iip_shipments_1115104000,繊維製品・粗製品・出荷,111.8,index_2020_100,calendar_year,Japan,1115104000,繊維製品・粗製品,shipments,industry-iip-annual-20260914
2019,iip_shipments_1115104000,繊維製品・粗製品・出荷,106.0,index_2020_100,calendar_year,Japan,1115104000,繊維製品・粗製品,shipments,industry-iip-annual-20260914
2020,iip_shipments_1115104000,繊維製品・粗製品・出荷,100.0,index_2020_100,calendar_year,Japan,1115104000,繊維製品・粗製品,shipments,industry-iip-annual-20260914
2021,iip_shipments_1115104000,繊維製品・粗製品・出荷,92.9,index_2020_100,calendar_year,Japan,1115104000,繊維製品・粗製品,shipments,industry-iip-annual-20260914
2022,iip_shipments_1115104000,繊維製品・粗製品・出荷,93.3,index_2020_100,calendar_year,Japan,1115104000,繊維製品・粗製品,shipments,industry-iip-annual-20260914
2023,iip_shipments_1115104000,繊維製品・粗製品・出荷,89.0,index_2020_100,calendar_year,Japan,1115104000,繊維製品・粗製品,shipments,industry-iip-annual-20260914
2024,iip_shipments_1115104000,繊維製品・粗製品・出荷,88.1,index_2020_100,calendar_year,Japan,1115104000,繊維製品・粗製品,shipments,industry-iip-annual-20260914
2025,iip_shipments_1115104000,繊維製品・粗製品・出荷,85.7,index_2020_100,calendar_year,Japan,1115104000,繊維製品・粗製品,shipments,industry-iip-annual-20260914
2018,iip_shipments_1115200000,木材・木製品工業・出荷,109.7,index_2020_100,calendar_year,Japan,1115200000,木材・木製品工業,shipments,industry-iip-annual-20260914
2019,iip_shipments_1115200000,木材・木製品工業・出荷,112.0,index_2020_100,calendar_year,Japan,1115200000,木材・木製品工業,shipments,industry-iip-annual-20260914
2020,iip_shipments_1115200000,木材・木製品工業・出荷,100.0,index_2020_100,calendar_year,Japan,1115200000,木材・木製品工業,shipments,industry-iip-annual-20260914
2021,iip_shipments_1115200000,木材・木製品工業・出荷,108.2,index_2020_100,calendar_year,Japan,1115200000,木材・木製品工業,shipments,industry-iip-annual-20260914
2022,iip_shipments_1115200000,木材・木製品工業・出荷,102.7,index_2020_100,calendar_year,Japan,1115200000,木材・木製品工業,shipments,industry-iip-annual-20260914
2023,iip_shipments_1115200000,木材・木製品工業・出荷,94.5,index_2020_100,calendar_year,Japan,1115200000,木材・木製品工業,shipments,industry-iip-annual-20260914
2024,iip_shipments_1115200000,木材・木製品工業・出荷,88.5,index_2020_100,calendar_year,Japan,1115200000,木材・木製品工業,shipments,industry-iip-annual-20260914
2025,iip_shipments_1115200000,木材・木製品工業・出荷,91.8,index_2020_100,calendar_year,Japan,1115200000,木材・木製品工業,shipments,industry-iip-annual-20260914
2018,iip_shipments_1115201000,木材・木製品・出荷,109.7,index_2020_100,calendar_year,Japan,1115201000,木材・木製品,shipments,industry-iip-annual-20260914
2019,iip_shipments_1115201000,木材・木製品・出荷,112.0,index_2020_100,calendar_year,Japan,1115201000,木材・木製品,shipments,industry-iip-annual-20260914
2020,iip_shipments_1115201000,木材・木製品・出荷,100.0,index_2020_100,calendar_year,Japan,1115201000,木材・木製品,shipments,industry-iip-annual-20260914
2021,iip_shipments_1115201000,木材・木製品・出荷,108.2,index_2020_100,calendar_year,Japan,1115201000,木材・木製品,shipments,industry-iip-annual-20260914
2022,iip_shipments_1115201000,木材・木製品・出荷,102.7,index_2020_100,calendar_year,Japan,1115201000,木材・木製品,shipments,industry-iip-annual-20260914
2023,iip_shipments_1115201000,木材・木製品・出荷,94.5,index_2020_100,calendar_year,Japan,1115201000,木材・木製品,shipments,industry-iip-annual-20260914
2024,iip_shipments_1115201000,木材・木製品・出荷,88.5,index_2020_100,calendar_year,Japan,1115201000,木材・木製品,shipments,industry-iip-annual-20260914
2025,iip_shipments_1115201000,木材・木製品・出荷,91.8,index_2020_100,calendar_year,Japan,1115201000,木材・木製品,shipments,industry-iip-annual-20260914
2018,iip_shipments_1115300000,家具工業・出荷,108.5,index_2020_100,calendar_year,Japan,1115300000,家具工業,shipments,industry-iip-annual-20260914
2019,iip_shipments_1115300000,家具工業・出荷,109.5,index_2020_100,calendar_year,Japan,1115300000,家具工業,shipments,industry-iip-annual-20260914
2020,iip_shipments_1115300000,家具工業・出荷,100.0,index_2020_100,calendar_year,Japan,1115300000,家具工業,shipments,industry-iip-annual-20260914
2021,iip_shipments_1115300000,家具工業・出荷,102.1,index_2020_100,calendar_year,Japan,1115300000,家具工業,shipments,industry-iip-annual-20260914
2022,iip_shipments_1115300000,家具工業・出荷,100.5,index_2020_100,calendar_year,Japan,1115300000,家具工業,shipments,industry-iip-annual-20260914
2023,iip_shipments_1115300000,家具工業・出荷,96.8,index_2020_100,calendar_year,Japan,1115300000,家具工業,shipments,industry-iip-annual-20260914
2024,iip_shipments_1115300000,家具工業・出荷,96.8,index_2020_100,calendar_year,Japan,1115300000,家具工業,shipments,industry-iip-annual-20260914
2025,iip_shipments_1115300000,家具工業・出荷,95.3,index_2020_100,calendar_year,Japan,1115300000,家具工業,shipments,industry-iip-annual-20260914
2018,iip_shipments_1115301000,家具・出荷,108.5,index_2020_100,calendar_year,Japan,1115301000,家具,shipments,industry-iip-annual-20260914
2019,iip_shipments_1115301000,家具・出荷,109.5,index_2020_100,calendar_year,Japan,1115301000,家具,shipments,industry-iip-annual-20260914
2020,iip_shipments_1115301000,家具・出荷,100.0,index_2020_100,calendar_year,Japan,1115301000,家具,shipments,industry-iip-annual-20260914
2021,iip_shipments_1115301000,家具・出荷,102.1,index_2020_100,calendar_year,Japan,1115301000,家具,shipments,industry-iip-annual-20260914
2022,iip_shipments_1115301000,家具・出荷,100.5,index_2020_100,calendar_year,Japan,1115301000,家具,shipments,industry-iip-annual-20260914
